AccountType,EventID,TimeGenerated_unix,Account,Computer,Task
Unknown,4634,1789463201,Account296,10.168.5.214,12545
Unknown,4946,1789466243,Account395,10.235.9.138,13571
Unknown,4627,1789466396,Account89,10.168.5.71,12554
Machine,4702,1789470519,Account70,10.235.9.150,12804
Unknown,4627,1789466966,Account550,10.235.9.165,12554
Machine,4728,1789475527,Account260,10.24.2.138,13826
Machine,4946,1789459241,Account267,10.24.2.149,13571
Unknown,6427,1789468911,Account296,10.168.5.214,12555
Machine,5140,1789471768,Account5,10.6.6.39,12808
Unknown,4738,1789459760,Account83,10.6.6.20,13824
Machine,4799,1789472430,Account429,10.24.2.147,13826
User,4957,1789461593,Account635,10.235.9.62,13571
Machine,4801,1789476369,Account305,10.24.2.168,12551
Machine,4670,1789477475,Account559,10.24.2.137,13570
Unknown,4688,1789465172,Account681,10.6.6.57,13312
Machine,4798,1789484142,Account494,10.168.5.229,13824
Unknown,4674,1789466341,Account465,10.6.6.55,13056
Machine,5136,1789469951,Account490,10.168.5.71,14081
Machine,4702,1789477018,Account558,10.6.6.62,12804
Machine,4611,1789473671,Account602,10.24.2.166,12289
Unknown,5449,1789457518,Account302,10.24.2.158,13572
Machine,4798,1789474974,Account479,10.235.9.112,13824
Unknown,6427,1789465057,Account136,10.168.5.159,12555
User,5145,1789169204,Account506,10.24.2.213,12811
Unknown,5061,1789461789,Account586,10.235.9.168,12290
Machine,6416,1789470751,Account636,10.168.5.138,13316
Machine,4702,1789472297,Account642,10.235.9.94,12804
Unknown,4779,1789464096,Account159,10.24.2.89,12551
Unknown,4957,1789462292,Account522,10.6.6.89,13571
User,4656,1788935266,Account84,10.235.9.209,12800
User,4697,1789481398,Account638,10.6.6.35,12289
Machine,5059,1789463614,Account539,10.6.6.61,12292
Unknown,5058,1789469182,Account670,10.235.9.197,12292
Unknown,4769,1789474076,Account417,10.24.2.176,14337
Machine,4702,1789470494,Account118,10.168.5.67,12804
Machine,4624,1789475767,Account278,10.6.6.57,12544
Unknown,4662,1789465468,Account125,10.168.5.133,14080
Machine,5059,1789474922,Account534,10.168.5.204,12292
Unknown,4769,1789474073,Account490,10.24.2.247,14337
User,5145,1789478971,Account452,10.24.2.146,12811
Machine,4768,1789471150,Account151,10.168.5.93,14339
Unknown,5449,1789471808,Account312,10.24.2.204,13572
User,4674,1789471845,Account152,10.24.2.227,13056
Machine,4724,1789472743,Account381,10.168.5.91,13824
User,4724,1789466651,Account268,10.168.5.18,13824
Machine,4724,1789472418,Account73,10.24.2.188,13824
Machine,4738,1789465209,Account115,10.168.5.100,13824
User,4768,1789179914,Account528,10.168.5.173,14339
Machine,4648,1789478438,Account563,10.168.5.71,12544
Machine,4702,1789477905,Account540,10.168.5.213,12804
Machine,4672,1789474191,Account370,10.24.2.244,12548
Unknown,4660,1789470383,Account322,10.24.2.134,12800
Unknown,4634,1789459541,Account515,10.24.2.231,12545
User,4625,1789070634,Account381,10.168.5.199,12544
User,4673,1789473576,Account56,10.235.9.58,13056
User,5145,1789475448,Account269,10.168.5.134,12811
Machine,5145,1789476260,Account338,10.235.9.239,12811
User,4797,1789470144,Account674,10.24.2.179,13824
Machine,4624,1789469393,Account72,10.168.5.200,12544
Unknown,4801,1789467553,Account108,10.168.5.18,12551
Machine,4799,1789470586,Account18,10.235.9.70,13826
Machine,6416,1789477312,Account54,10.235.9.190,13316
Machine,4728,1789460684,Account687,10.235.9.80,13826
Unknown,4948,1789463143,Account246,10.235.9.201,13571
Machine,5145,1789477186,Account448,10.235.9.206,12811
User,4625,1789465962,Account101,10.235.9.185,12544
Unknown,4797,1789470708,Account188,10.168.5.204,13824
Unknown,4801,1789473959,Account467,10.168.5.116,12551
Machine,5379,1789470964,Account307,10.235.9.213,13824
Machine,4648,1789480154,Account391,10.168.5.75,12544
Machine,4768,1789473689,Account336,10.24.2.87,14339
Unknown,4948,1789461940,Account170,10.6.6.27,13571
Machine,5140,1789469028,Account400,10.168.5.130,12808
Machine,5158,1789478699,Account662,10.168.5.221,12810
Unknown,4797,1789463934,Account479,10.24.2.108,13824
Unknown,4769,1789469132,Account430,10.24.2.89,14337
Machine,4779,1789471149,Account238,10.24.2.251,12551
Unknown,4801,1789468774,Account61,10.168.5.202,12551
Unknown,4957,1789461699,Account606,10.24.2.251,13571
User,4728,1789473312,Account15,10.235.9.176,13826
User,5145,1789477242,Account185,10.6.6.60,12811
Machine,4738,1789473477,Account661,10.24.2.122,13824
Machine,5379,1789471873,Account94,10.24.2.117,13824
Unknown,4627,1789459720,Account532,10.6.6.43,12554
Unknown,4769,1789470197,Account62,10.168.5.156,14337
Machine,4697,1789473848,Account241,10.24.2.201,12289
Unknown,5157,1789462896,Account324,10.24.2.101,12810
Machine,6416,1789470910,Account132,10.6.6.54,13316
Machine,4662,1789467892,Account282,10.168.5.115,14080
Unknown,4946,1789464212,Account74,10.235.9.247,13571
Unknown,4946,1789457181,Account352,10.24.2.91,13571
Unknown,5058,1789470595,Account292,10.168.5.39,12292
Unknown,4957,1789471457,Account7,10.168.5.148,13571
Machine,4662,1789474184,Account158,10.168.5.134,14080
Machine,4648,1789480323,Account173,10.24.2.187,12544
Unknown,5058,1789471687,Account406,10.235.9.130,12292
Machine,5059,1789475696,Account254,10.168.5.69,12292
Machine,4648,1789485161,Account67,10.235.9.43,12544
Unknown,4776,1789466697,Account682,10.235.9.195,14336
User,4957,1789463223,Account293,10.235.9.94,13571
User,4797,1788975798,Account567,10.168.5.145,13824
Machine,4688,1789469063,Account133,10.235.9.180,13312
Unknown,4660,1789469316,Account560,10.168.5.57,12800
User,4634,1789476086,Account497,10.235.9.203,12545
Unknown,4946,1789458241,Account148,10.235.9.49,13571
User,4663,1789466190,Account435,10.168.5.116,12812
Machine,5061,1789463335,Account172,10.235.9.173,12290
Machine,4697,1789474843,Account145,10.24.2.144,12289
Machine,4776,1789485921,Account303,10.235.9.55,14336
Unknown,5157,1789465528,Account649,10.235.9.188,12810
Machine,4663,1789479115,Account34,10.6.6.69,12812
Unknown,4778,1789470426,Account691,10.6.6.58,12551
User,4801,1789478587,Account619,10.168.5.60,12551
Machine,4624,1789472864,Account180,10.168.5.172,12544
User,4656,1789477874,Account113,10.24.2.81,12800
Unknown,5449,1789458855,Account432,10.235.9.89,13572
Machine,4662,1789474683,Account405,10.168.5.16,14080
Unknown,4702,1789473162,Account263,10.168.5.24,12804
Unknown,4627,1789469845,Account68,10.24.2.89,12554
Unknown,4769,1789474199,Account98,10.168.5.199,14337
Machine,4697,1789475928,Account305,10.235.9.192,12289
Machine,4798,1789473614,Account312,10.168.5.105,13824
Machine,4738,1789471767,Account564,10.168.5.66,13824
Machine,4905,1789467938,Account66,10.168.5.236,13568
Unknown,4770,1789464900,Account475,10.168.5.121,14337
User,5156,1789483156,Account604,10.168.5.192,12810
Unknown,5156,1789467093,Account239,10.235.9.90,12810
User,4738,1789474919,Account475,10.235.9.175,13824
Unknown,4771,1789467332,Account310,10.24.2.238,14339
Machine,5140,1789479085,Account210,10.24.2.132,12808
Unknown,4957,1789472530,Account518,10.168.5.75,13571
Unknown,5058,1789466244,Account507,10.6.6.3,12292
Machine,5140,1789470906,Account475,10.24.2.246,12808
Machine,4662,1789471459,Account584,10.168.5.91,14080
User,5145,1789472116,Account563,10.168.5.16,12811
Unknown,4660,1789470526,Account514,10.235.9.122,12800
User,4797,1788947605,Account50,10.168.5.160,13824
Machine,5449,1789472132,Account622,10.168.5.146,13572
Machine,4672,1789119239,Account657,10.24.2.92,12548
Unknown,4801,1789471134,Account150,10.235.9.149,12551
Machine,5136,1789476715,Account179,10.24.2.217,14081
User,6427,1789466383,Account572,10.168.5.104,12555
Machine,4702,1789472979,Account125,10.6.6.68,12804
Machine,4728,1789465037,Account443,10.24.2.235,13826
Machine,4697,1789474263,Account145,10.6.6.36,12289
Machine,5136,1789481000,Account438,10.168.5.202,14081
Unknown,4776,1789461937,Account116,10.168.5.70,14336
Unknown,4724,1789473616,Account23,10.168.5.156,13824
Unknown,4770,1789462983,Account416,10.235.9.131,14337
Machine,4729,1789464147,Account525,10.235.9.103,13826
User,5145,1789475102,Account95,10.6.6.86,12811
Unknown,4663,1789476297,Account430,10.168.5.100,12812
Machine,4770,1789463124,Account387,10.235.9.61,14337
Machine,4697,1789469525,Account167,10.24.2.182,12289
User,5145,1789110480,Account58,10.168.5.82,12811
User,4656,1789473131,Account582,10.168.5.218,12800
Machine,4799,1789466702,Account2,10.6.6.33,13826
User,4647,1789464435,Account165,10.24.2.90,12545
User,5145,1789033433,Account192,10.235.9.120,12811
Machine,4724,1789466900,Account454,10.168.5.209,13824
Unknown,4769,1789463471,Account217,10.24.2.248,14337
Unknown,4769,1789470478,Account62,10.168.5.159,14337
Machine,5059,1789472493,Account500,10.24.2.79,12292
Unknown,4957,1789456872,Account239,10.6.6.16,13571
Machine,4770,1789468070,Account298,10.168.5.47,14337
Unknown,4798,1789470536,Account512,10.235.9.105,13824
User,4634,1789470530,Account31,10.168.5.131,12545
Unknown,4771,1789461788,Account538,10.168.5.234,14339
Unknown,5156,1789462877,Account492,10.24.2.152,12810
User,4776,1789482591,Account506,10.24.2.241,14336
Machine,4776,1789484637,Account394,10.24.2.222,14336
User,4663,1788907012,Account542,10.235.9.134,12812
Unknown,5058,1789471419,Account408,10.24.2.162,12292
Unknown,4768,1789464126,Account88,10.6.6.27,14339
Unknown,4660,1789467874,Account275,10.24.2.155,12800
Machine,5379,1789482647,Account476,10.168.5.113,13824
Machine,4663,1789471700,Account452,10.168.5.229,12812
Machine,4673,1789473749,Account87,10.6.6.69,13056
Machine,5059,1789467939,Account421,10.24.2.96,12292
User,4656,1788950814,Account595,10.168.5.132,12800
Machine,4674,1789477635,Account27,10.168.5.166,13056
Unknown,4948,1789464840,Account569,10.24.2.134,13571
Machine,4697,1789470738,Account530,10.168.5.225,12289
Machine,4738,1789468538,Account537,10.235.9.81,13824
Unknown,5157,1789473947,Account300,10.24.2.153,12810
Machine,4768,1789467227,Account593,10.6.6.73,14339
User,4797,1788963896,Account662,10.168.5.162,13824
Unknown,4771,1789467382,Account642,10.168.5.119,14339
Machine,5157,1789477239,Account555,10.168.5.225,12810
User,4674,1789472377,Account325,10.6.6.65,13056
Unknown,5449,1789456798,Account575,10.235.9.69,13572
Machine,4672,1789472115,Account573,10.235.9.52,12548
Unknown,4957,1789459826,Account497,10.235.9.161,13571
Machine,5140,1789479295,Account156,10.24.2.249,12808
User,4697,1789473664,Account478,10.6.6.12,12289
User,4656,1788943821,Account122,10.24.2.233,12800
Unknown,4948,1789463274,Account224,10.24.2.83,13571
Unknown,4946,1789456528,Account594,10.6.6.82,13571
Machine,6416,1789471283,Account163,10.24.2.135,13316
User,4625,1789467059,Account289,10.24.2.153,12544
User,4634,1789154407,Account294,10.168.5.219,12545
Machine,4624,1789470638,Account619,10.24.2.185,12544
Machine,4656,1789478212,Account666,10.235.9.165,12800
Machine,5058,1789471174,Account188,10.6.6.58,12292
Machine,4724,1789470768,Account295,10.24.2.110,13824
Machine,4662,1789469764,Account503,10.168.5.87,14080
User,4625,1789466657,Account651,10.24.2.165,12544
Unknown,4627,1789472287,Account194,10.6.6.62,12554
Machine,5379,1789476760,Account241,10.24.2.191,13824
Unknown,4948,1789474366,Account49,10.24.2.210,13571
Machine,4670,1789476482,Account326,10.6.6.56,13570
Machine,4697,1789463436,Account434,10.24.2.112,12289
Machine,4702,1789477767,Account342,10.235.9.112,12804
Unknown,4957,1789455420,Account424,10.235.9.53,13571
Unknown,5061,1789465707,Account289,10.235.9.217,12290
User,4663,1789096435,Account211,10.168.5.237,12812
Machine,4799,1789469297,Account286,10.168.5.194,13826
Machine,4662,1789478614,Account263,10.168.5.164,14080
User,5145,1789470379,Account264,10.235.9.244,12811
User,5145,1789034803,Account154,10.24.2.162,12811
User,4663,1789473004,Account523,10.24.2.158,12812
Machine,4670,1789468575,Account512,10.24.2.223,13570
Machine,4724,1789479260,Account505,10.168.5.143,13824
User,5145,1789081974,Account423,10.168.5.239,12811
User,4648,1789483048,Account172,10.24.2.159,12544
Unknown,4946,1789453147,Account210,10.24.2.97,13571
Machine,4670,1789471951,Account207,10.168.5.196,13570
User,4801,1789129076,Account281,10.168.5.181,12551
Machine,4662,1789464000,Account384,10.235.9.138,14080
User,5145,1789058144,Account567,10.168.5.30,12811
Machine,4672,1789473510,Account317,10.168.5.32,12548
Unknown,4728,1789467860,Account200,10.168.5.188,13826
Unknown,4670,1789461380,Account182,10.168.5.217,13570
Unknown,5058,1789462677,Account107,10.24.2.225,12292
Machine,4688,1789472355,Account200,10.168.5.155,13312
Unknown,5158,1789476253,Account72,10.24.2.207,12810
Machine,4611,1789481095,Account418,10.168.5.78,12289
Machine,5136,1789482261,Account463,10.6.6.32,14081
Machine,4611,1789470429,Account476,10.24.2.108,12289
User,4656,1789483212,Account83,10.6.6.49,12802
Unknown,4778,1789475756,Account55,10.24.2.157,12551
User,4728,1789464778,Account35,10.24.2.248,13826
Unknown,4770,1789460694,Account422,10.24.2.217,14337
Machine,4742,1789476783,Account507,10.235.9.208,13825
Unknown,4948,1789470430,Account376,10.24.2.172,13571
Machine,4624,1789471665,Account323,10.168.5.61,12544
Unknown,5156,1789479744,Account443,10.6.6.5,12810
User,4797,1789004854,Account286,10.168.5.37,13824
Machine,5379,1789473618,Account421,10.235.9.221,13824
Machine,5059,1789476207,Account62,10.24.2.252,12292
Unknown,5061,1789466792,Account393,10.24.2.120,12290
Unknown,5157,1789470764,Account367,10.6.6.42,12810
Machine,5136,1789471996,Account155,10.168.5.137,14081
User,5145,1788958315,Account214,10.168.5.208,12811
User,4625,1789476331,Account367,10.6.6.45,12544
Machine,6416,1789474836,Account27,10.235.9.52,13316
Machine,4769,1789485280,Account166,10.6.6.48,14337
Machine,4738,1789475945,Account430,10.168.5.67,13824
Unknown,4627,1789460678,Account243,10.24.2.183,12554
Machine,4946,1789463741,Account298,10.24.2.247,13571
Unknown,6427,1789460755,Account491,10.168.5.109,12555
Machine,4724,1789468395,Account583,10.24.2.182,13824
Unknown,5449,1789452994,Account201,10.24.2.213,13572
User,4778,1789486222,Account577,10.235.9.192,12551
Unknown,4770,1789469638,Account384,10.235.9.131,14337
Unknown,4624,1789473793,Account50,10.235.9.145,12544
Machine,4702,1789467651,Account50,10.235.9.133,12804
Unknown,5449,1789468292,Account356,10.235.9.102,13572
User,4724,1789474946,Account221,10.6.6.5,13824
Machine,4662,1789462574,Account670,10.235.9.239,14080
Unknown,5157,1789466985,Account362,10.168.5.240,12810
Machine,4611,1789466982,Account153,10.6.6.54,12289
User,5145,1789469617,Account309,10.235.9.98,12811
Unknown,5449,1789455712,Account470,10.235.9.239,13572
Machine,4673,1789470351,Account133,10.6.6.82,13056
User,4797,1789480267,Account153,10.168.5.203,13824
User,6427,1789467915,Account46,10.24.2.223,12555
Unknown,4948,1789463995,Account281,10.24.2.123,13571
User,4904,1789467785,Account439,10.24.2.153,13568
Machine,4702,1789470843,Account241,10.168.5.162,12804
User,5145,1789027769,Account343,10.24.2.215,12811
User,4656,1789478625,Account460,10.235.9.215,12800
Unknown,4729,1789476649,Account72,10.168.5.40,13826
Machine,5059,1789481949,Account201,10.235.9.167,12292
Unknown,4742,1789472954,Account453,10.6.6.67,13825
Machine,5140,1789468325,Account539,10.235.9.120,12808
Unknown,4801,1789461020,Account654,10.235.9.70,12551
Machine,4948,1789468153,Account5,10.24.2.140,13571
Machine,4702,1789473977,Account230,10.235.9.217,12804
User,4674,1789469299,Account349,10.24.2.188,13056
Machine,6416,1789473111,Account356,10.235.9.57,13316
Machine,6416,1789469513,Account142,10.168.5.118,13316
Machine,4624,1789479866,Account130,10.235.9.173,12544
Unknown,5061,1789462144,Account566,10.6.6.84,12290
Machine,4611,1789471347,Account107,10.168.5.117,12289
Machine,4672,1789478230,Account80,10.235.9.197,12548
Machine,5059,1789480164,Account530,10.6.6.54,12292
Machine,5059,1789470530,Account381,10.168.5.38,12292
Machine,4701,1789465565,Account655,10.235.9.93,12804
Unknown,4769,1789462142,Account455,10.235.9.63,14337
User,4674,1789467706,Account656,10.235.9.139,13056
User,4673,1789467182,Account326,10.235.9.60,13056
Unknown,4663,1789467911,Account642,10.168.5.224,12812
User,4799,1789471929,Account621,10.168.5.179,13826
Unknown,6427,1789469206,Account54,10.6.6.49,12555
User,4674,1789481010,Account178,10.168.5.128,13056
Machine,4799,1789474450,Account642,10.235.9.210,13826
User,4946,1789454162,Account630,10.235.9.242,13571
Machine,4768,1789487687,Account368,10.235.9.158,14339
Machine,4799,1789471646,Account437,10.235.9.46,13826
Machine,4702,1789474039,Account327,10.235.9.161,12804
Machine,4662,1789475395,Account103,10.235.9.48,14080
Unknown,4948,1789461480,Account642,10.235.9.69,13571
Machine,4776,1789476363,Account554,10.168.5.222,14336
Unknown,4778,1789465304,Account156,10.6.6.54,12551
Unknown,4948,1789317813,Account164,10.168.5.173,13571
Unknown,4946,1789327225,Account338,10.24.2.238,13571
User,5145,1789476304,Account253,10.168.5.134,12811
Unknown,4776,1789474896,Account366,10.24.2.85,14336
Unknown,4627,1789464901,Account78,10.24.2.226,12554
Unknown,4957,1789456458,Account597,10.168.5.130,13571
Machine,5059,1789475321,Account121,10.24.2.149,12292
Machine,4702,1789477893,Account220,10.24.2.224,12804
User,4911,1789469431,Account306,10.6.6.85,13570
Machine,5156,1789466710,Account663,10.168.5.62,12810
Machine,4771,1789469171,Account68,10.235.9.134,14339
Machine,4627,1789463949,Account504,10.235.9.150,12554
Unknown,5449,1789467774,Account648,10.168.5.44,13572
Unknown,4672,1789470168,Account121,10.235.9.123,12548
Machine,4697,1789466006,Account481,10.24.2.82,12289
Machine,6416,1789474461,Account201,10.24.2.241,13316
Unknown,5379,1789476268,Account149,10.235.9.212,13824
Machine,4648,1789477206,Account373,10.235.9.69,12544
User,6427,1789071329,Account122,10.24.2.184,12555
Machine,5059,1789473198,Account310,10.24.2.205,12292
Unknown,4957,1789460277,Account460,10.6.6.10,13571
Unknown,5158,1789456761,Account177,10.24.2.205,12810
User,6427,1789479842,Account597,10.235.9.198,12555
Machine,4779,1789463878,Account205,10.235.9.44,12551
Machine,4634,1789470842,Account20,10.235.9.109,12545
User,4634,1788925807,Account561,10.168.5.179,12545
Machine,4673,1789466191,Account429,10.235.9.202,13056
